EXPOCODE,Cruise_ID,Observation_Type,Sample _ID,Station_ID,Cast_number,Niskin_ID,Year_UTC,Month_UTC,Day_UTC,Time_UTC,YearDay_UTC,Latitude_Dec_Deg,Longitude_Dec_Deg,Depth_Bottom_meters,Depth_meters,CTDPRES_dbar,FlowThrough-Intake_Temperature_deg_C,TSGTEMP_deg_C,CTDTEMP_ITS90,TSGSAL_PSS78,CTDSAL_PSS78,Salinity_PSS78,Salinity_Flag,CTDOXY_mg/L,CTDOXY_umol/kg,DIC_umol/kg,DIC_Flag,TA_umol/kg,TA_Flag,pH_TS_20C,pH_TS_25C,pH_Flag,Silicate_umol/kg,Nitrite_and_Nitrate_umol/kg,Ammonium_umol/kg,Phosphate_umol/kg,Nutrients_Flag
MLCE20150427,EQNX_20150427,Flow-through,1120000,112,0,0,2015,4,30,11:29:00,120.4785,31.139,-60.5765,-999,5,-999,21.19,21.01,-999,36.531,-999,-999,9,-999,-999,2073.6,2,2387,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1130000,113,0,0,2015,4,30,15:19:19,120.6384,31.3795,-59.3347,-999,5,-999,21.69,21.53,-999,36.702,-999,-999,9,-999,-999,2078,2,2397.1,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1140000,114,0,0,2015,4,30,19:39:41,120.8192,31.7085,-57.6472,-999,5,-999,22.08,21.96,-999,36.749,-999,-999,9,-999,-999,2075.7,2,2404.2,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1150000,115,0,0,2015,5,1,1:39:00,121.0688,32.1818,-55.202,-999,5,-999,21.6,21.43,-999,36.73,-999,-999,9,-999,-999,2081.2,2,2400,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1160000,116,0,0,2015,5,1,8:49:00,121.3674,32.7458,-52.273,-999,5,-999,20.05,19.82,-999,36.562,-999,-999,9,-999,-999,2083.4,2,2391.7,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1170000,117,0,0,2015,5,1,14:26:00,121.6014,33.19,-49.9527,-999,5,-999,20.82,20.72,-999,36.666,-999,-999,9,-999,-999,2086.3,2,2398,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1180000,118,0,0,2015,5,1,20:25:42,121.8512,33.6548,-47.5107,-999,5,-999,20.62,20.46,-999,36.629,-999,-999,9,-999,-999,2087.1,2,2395.3,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1200000,120,0,0,2015,5,2,1:21:00,122.0563,34.046,-45.4433,-999,5,-999,19.52,19.33,-999,36.537,-999,-999,9,-999,-999,2087,2,2388.3,6,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1210000,121,0,0,2015,5,2,9:05:00,122.3785,34.6557,-42.2118,-999,5,-999,19.98,19.8,-999,36.482,-999,-999,9,-999,-999,2082.9,2,2385.8,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1220000,122,0,0,2015,5,2,15:41:50,122.6541,35.096,-39.854,-999,5,-999,19.25,19.07,-999,36.318,-999,-999,9,-999,-999,2088.6,2,2390.2,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1230000,123,0,0,2015,5,2,19:08:00,122.7972,35.3188,-38.6542,-999,5,-999,19.79,19.65,-999,36.446,-999,-999,9,-999,-999,2085.3,2,2381.5,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1240000,124,0,0,2015,5,3,0:12:30,123.0087,35.6467,-36.8933,-999,5,-999,18.77,18.59,-999,36.325,-999,-999,9,-999,-999,2094.8,2,2377.2,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1250000,125,0,0,2015,5,3,8:50:00,123.3681,36.1993,-33.9048,-999,5,-999,19.07,18.92,-999,36.034,-999,-999,9,-999,-999,2091.3,2,2378.1,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1260000,126,0,0,2015,5,3,13:11:09,123.5494,36.4853,-32.343,-999,5,-999,18.96,18.81,-999,36.358,-999,-999,9,-999,-999,2093.7,2,2377,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1270000,127,0,0,2015,5,3,18:39:00,123.7771,36.8447,-30.3812,-999,5,-999,18.12,17.92,-999,36.017,-999,-999,9,-999,-999,2084.1,2,2358.8,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1290000,129,0,0,2015,5,4,0:24:00,124.0167,37.2167,-28.3435,-999,5,-999,17.41,17.17,-999,36.025,-999,-999,9,-999,-999,2093.4,6,2360.7,6,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1310000,131,0,0,2015,5,4,23:30:30,124.9795,37.747,-23.9963,-999,5,-999,17.2,17.01,-999,36.122,-999,-999,9,-999,-999,2096,6,2367.6,6,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1320000,132,0,0,2015,5,5,8:03:00,125.3354,37.8972,-21.1517,-999,5,-999,16.47,16.28,-999,36.045,-999,-999,9,-999,-999,2100.4,2,2364.5,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1330000,133,0,0,2015,5,5,13:04:30,125.5448,37.9853,-19.47,-999,5,-999,16.49,16.3,-999,36.069,-999,-999,9,-999,-999,2106.2,2,2365.5,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1340000,134,0,0,2015,5,5,16:57:40,125.7067,38.056,-18.1262,-999,5,-999,17.41,17.3,-999,36.156,-999,-999,9,-999,-999,2106,2,2372,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1350000,135,0,0,2015,5,5,22:35:00,125.941,38.1523,-16.3017,-999,5,-999,16.81,16.61,-999,36.141,-999,-999,9,-999,-999,2106.1,2,2371.9,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1360000,136,0,0,2015,5,6,6:57:00,126.2896,38.2895,-13.6802,-999,5,-999,16.21,16,-999,36.036,-999,-999,9,-999,-999,2103.5,2,2363.2,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1370000,137,0,0,2015,5,6,11:40:18,126.4863,38.3463,-12.6107,-999,5,-999,16.32,16.14,-999,36.948,-999,-999,9,-999,-999,2100.6,2,2359.7,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1380000,138,0,0,2015,5,6,17:26:46,126.7269,38.4098,-11.3948,-999,5,-999,17.5,17.34,-999,36.241,-999,-999,9,-999,-999,2105.3,2,2387.1,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1390000,139,0,0,2015,5,6,22:13:08,126.9258,38.4622,-10.3998,-999,5,-999,17.08,16.93,-999,36.066,-999,-999,9,-999,-999,2104.9,2,2367.6,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20150427,EQNX_20150427,Flow-through,1400000,140,0,0,2015,5,6,22:14:17,126.9266,38.4622,-10.3998,-999,5,-999,-999,16.93,-999,36.066,-999,-999,9,-999,-999,2105.7,2,2367,2,-999,-999,9,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,10000,1,0,0,2016,4,16,4:05:26,107.1704,27.5675,-78.9797,-999,5,-999,26.46,26.35,-999,35.89,-999,-999,9,-999,-999,2039.6,6,2378.5,2,8.1396,8.0637,6,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,30000,3,0,0,2016,4,16,14:10:20,107.5905,28.8695,-76.0125,-999,5,-999,25,24.9,-999,36.34,-999,-999,9,-999,-999,2055,2,2384,2,8.1344,8.0584,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,40000,4,0,0,2016,4,16,18:10:40,107.7574,29.4253,-74.6617,-999,5,-999,23.01,22.7,-999,36.6,-999,-999,9,-999,-999,2076.6,2,2397.5,2,8.1187,8.0429,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,50000,5,0,0,2016,4,16,23:52:18,107.9947,30.2018,-72.6882,-999,5,-999,22.57,21.68,-999,36.65,-999,-999,9,-999,-999,2084.8,2,2395.7,2,8.1041,8.0284,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,60000,6,0,0,2016,4,17,4:59:37,108.2081,30.8452,-70.9675,-999,5,-999,23.25,23.15,-999,36.73,-999,-999,9,-999,-999,2078.9,2,2403.5,3,8.1117,8.036,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,70000,7,0,0,2016,4,17,14:07:53,108.5888,31.94,-67.8245,-999,5,-999,20.74,20.48,-999,36.66,-999,-999,9,-999,-999,2095.5,2,2393.2,2,8.0938,8.0182,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,90000,9,0,0,2016,4,17,19:14:56,108.802,32.5182,-66.035,-999,5,-999,22.23,21.99,-999,36.7,-999,-999,9,-999,-999,2083.7,6,2401.5,6,8.1168,8.041,6,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,100000,10,0,0,2016,4,17,23:39:28,108.9857,33.0118,-64.4198,-999,5,-999,21.02,20.82,-999,36.63,-999,-999,9,-999,-999,2093.8,2,2398.8,2,8.0926,8.017,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,110000,11,0,0,2016,4,18,3:28:41,109.1449,33.4332,-62.968,-999,5,-999,21.15,21.02,-999,36.64,-999,-999,9,-999,-999,2091.5,2,2400.9,2,8.1016,8.0259,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,120000,12,0,0,2016,4,18,12:18:58,109.5132,34.3298,-59.6052,-999,5,-999,20.63,20.46,-999,36.47,-999,-999,9,-999,-999,2078.4,2,2381.5,2,8.0996,8.024,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,130000,13,0,0,2016,4,18,16:55:56,109.7055,34.7468,-57.8813,-999,5,-999,20.42,20.27,-999,36.51,-999,-999,9,-999,-999,2094.6,3,2389.6,2,8.0979,8.0223,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,140000,14,0,0,2016,4,18,20:56:21,109.8725,35.0822,-56.401,-999,5,-999,21.74,21.6,-999,36.55,-999,-999,9,-999,-999,2081.1,2,2391.8,2,8.1089,8.0332,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,1740000,174,0,0,2016,4,19,2:17:56,110.0958,35.4955,-54.4362,-999,5,-999,19.85,19.62,-999,36.54,-999,-999,9,-999,-999,2094.6,2,2388.5,2,8.08,8.0045,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,160000,16,0,0,2016,4,19,11:47:45,110.4915,36.1097,-51.134,-999,5,-999,18.53,18.28,-999,36.48,-999,-999,9,-999,-999,2103.6,2,2385.6,2,8.0604,7.9851,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,170000,17,0,0,2016,4,19,15:12:18,110.6335,36.3088,-49.9327,-999,5,-999,20.21,20.1,-999,36.51,-999,-999,9,-999,-999,2097.1,2,2396.4,2,8.0868,8.0112,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,180000,18,0,0,2016,4,19,19:43:07,110.8216,36.5492,-48.3575,-999,5,-999,19.91,19.77,-999,36.39,-999,-999,9,-999,-999,2106.1,2,2394.2,2,8.0826,8.0071,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,190000,19,0,0,2016,4,19,22:40:02,110.9445,36.6988,-47.2958,-999,5,-999,19.69,19.54,-999,36.49,-999,-999,9,-999,-999,2098.5,2,2393,2,8.0824,8.0069,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,200000,20,0,0,2016,4,20,2:52:55,111.1201,36.8977,-45.761,-999,5,-999,18.75,18.56,-999,36.51,-999,-999,9,-999,-999,2096.4,2,2388.4,2,8.0798,8.0043,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,210000,21,0,0,2016,4,20,12:25:46,111.5179,37.2713,-42.2875,-999,5,-999,19.06,18.93,-999,36.44,-999,-999,9,-999,-999,2103.6,2,2387.7,2,8.0718,7.9964,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,220000,22,0,0,2016,4,20,16:40:08,111.6945,37.407,-40.7027,-999,5,-999,19.61,19.53,-999,36.51,-999,-999,9,-999,-999,2100.1,4,2401.3,2,8.0753,7.9999,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,230000,23,0,0,2016,4,20,23:32:12,111.9807,37.5865,-38.0338,-999,5,-999,18.69,18.54,-999,36.27,-999,-999,9,-999,-999,2107,2,2387.6,2,8.053,7.9778,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,240000,24,0,0,2016,4,21,4:06:08,112.1709,37.6757,-36.1673,-999,5,-999,17.6,17.41,-999,36.13,-999,-999,9,-999,-999,2113.1,3,2373.5,2,8.0382,7.9631,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,250000,25,0,0,2016,4,21,8:48:48,112.3672,37.737,-34.2333,-999,5,-999,16.91,16.67,-999,36.17,-999,-999,9,-999,-999,2111,2,2371,2,8.0308,7.9558,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,270000,27,0,0,2016,4,21,13:39:09,112.5689,37.7662,-32.3287,-999,5,-999,17.43,17.27,-999,36.13,-999,-999,9,-999,-999,2109.7,2,2376.2,6,8.0347,7.9597,6,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,290000,29,0,0,2016,4,21,17:39:41,112.7359,37.7665,-30.6878,-999,5,-999,17.62,17.42,-999,36.18,-999,-999,9,-999,-999,2112.1,2,2376.5,2,8.0351,7.9601,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,310000,31,0,0,2016,4,22,1:13:18,113.0509,37.7167,-27.9618,-999,5,-999,16.29,16.07,-999,35.91,-999,-999,9,-999,-999,2098,2,2362.7,2,8.0237,7.9488,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,330000,33,0,0,2016,4,23,2:02:12,114.0849,37.7892,-23.1855,-999,5,-999,16.8,16.63,-999,36.07,-999,-999,9,-999,-999,2110.2,2,2374.6,2,8.0227,7.9478,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,350000,35,0,0,2016,4,23,10:03:24,114.419,37.933,-20.4628,-999,5,-999,15.81,15.59,-999,35.91,-999,-999,9,-999,-999,2116.7,2,2359.4,2,8.0003,7.9256,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,370000,37,0,0,2016,4,21,21:48:26,112.9086,37.7467,-29.1758,-999,5,-999,-999,16.5,-999,36.1,-999,-999,9,-999,-999,2105,2,2366,2,8.0225,7.9476,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,390000,39,0,0,2016,4,23,13:22:15,114.5571,37.9932,-19.3242,-999,5,-999,16.01,16.48,-999,36.09,-999,-999,9,-999,-999,2119.3,2,2372,2,8.0178,7.943,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,810000,81,0,0,2016,4,23,17:30:57,114.7298,38.055,-18.1513,-999,5,-999,16.53,16.32,-999,36.09,-999,-999,9,-999,-999,2122.8,2,2367.5,2,8.0088,7.9341,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,830000,83,0,0,2016,4,23,21:29:55,114.8958,38.1083,-17.1385,-999,5,-999,16.57,16.54,-999,36,-999,-999,9,-999,-999,2120.8,6,2365.7,6,8.0176,7.9427,6,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,880000,88,0,0,2016,4,24,1:36:38,115.0671,38.1643,-16.0753,-999,5,-999,16.22,16.06,-999,36.05,-999,-999,9,-999,-999,2121,2,2368.4,2,8.0022,7.9275,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,890000,89,0,0,2016,4,24,10:05:15,115.4203,38.281,-13.8522,-999,5,-999,15.81,15.62,-999,36.06,-999,-999,9,-999,-999,2126.2,2,2369.4,2,8.007,7.9323,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,900000,90,0,0,2016,4,24,18:30:59,115.7715,38.3907,-11.7643,-999,5,-999,16.16,16.01,-999,35.79,-999,-999,9,-999,-999,2120,2,2349.9,2,7.9887,7.9142,2,-999,-999,-999,-999,9
MLCE20160415,EQNX_20160415,Flow-through,910000,91,0,0,2016,4,24,13:32:24,115.5642,38.3248,-12.998,-999,5,-999,-999,15.19,-999,36.09,-999,-999,9,-999,-999,2121.9,2,2367.2,2,8.013,7.9382,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,610000,61,0,0,2016,10,30,19:31:50,304.8138,28.7322,-16.4225,-999,5,-999,-999,23.76,-999,35.46,-999,-999,9,-999,-999,2114,2,2414.3,2,8.0839,8.0084,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,620000,62,0,0,2016,10,31,0:12:00,305.0083,29.1135,-17.9102,-999,5,-999,-999,24.02,-999,35.49,-999,-999,9,-999,-999,2114.7,6,2417.5,6,8.0782,8.0027,6,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,640000,64,0,0,2016,10,31,8:47:30,305.3663,29.4937,-20.7508,-999,5,-999,-999,23.74,-999,35.48,-999,-999,9,-999,-999,2117.7,2,2422.7,2,8.0914,8.0159,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,650000,65,0,0,2016,10,31,12:28:00,305.5194,29.6303,-21.9073,-999,5,-999,-999,24.11,-999,35.5,-999,-999,9,-999,-999,2122.3,2,2419.4,2,8.0709,7.9955,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,660000,66,0,0,2016,10,31,16:30:45,305.688,29.7932,-23.3285,-999,5,-999,-999,24.14,-999,35.95,-999,-999,9,-999,-999,2121.2,2,2428.5,2,8.0874,8.0119,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,670000,67,0,0,2016,10,31,20:23:15,305.8495,29.9763,-24.7937,-999,5,-999,23.89,23.73,-999,36.14,-999,-999,9,-999,-999,2122.5,2,2422.4,2,8.0795,8.004,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,680000,68,0,0,2016,11,1,0:07:15,306.005,30.1395,-26.2308,-999,5,-999,24.18,24.05,-999,36.12,-999,-999,9,-999,-999,2113,2,2423.6,2,8.0911,8.0155,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,690000,69,0,0,2016,11,1,9:36:00,306.4,30.4802,-29.8758,-999,5,-999,24.01,23.87,-999,36.12,-999,-999,9,-999,-999,2118.8,2,2428.5,2,8.0912,8.0156,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,700000,70,0,0,2016,11,1,14:45:20,306.6148,30.6248,-31.902,-999,5,-999,24.41,24.35,-999,36.2,-999,-999,9,-999,-999,2111.2,2,2429.8,2,8.1037,8.028,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,710000,71,0,0,2016,11,1,17:51:25,306.744,30.697,-33.1357,-999,5,-999,24.25,24.1,-999,35.95,-999,-999,9,-999,-999,2100.5,2,2418,2,8.1027,8.0271,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,720000,72,0,0,2016,11,1,21:40:15,306.903,30.7697,-34.6517,-999,5,-999,24.34,24.17,-999,35.97,-999,-999,9,-999,-999,2070.9,3,2420.7,2,8.1027,8.027,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,730000,73,0,0,2016,11,2,1:12:45,307.0505,30.8212,-36.0482,-999,5,-999,24.38,24.26,-999,36.15,-999,-999,9,-999,-999,2115,6,2425,6,8.1066,8.0309,6,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,750000,75,0,0,2016,11,2,10:46:45,307.4491,30.8842,-39.7818,-999,5,-999,24.59,24.46,-999,35.83,-999,-999,9,-999,-999,2096.4,2,2406.9,2,8.1174,8.0416,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,760000,76,0,0,2016,11,2,14:35:00,307.6076,30.8795,-41.2512,-999,5,-999,25.25,25.16,-999,36.18,-999,-999,9,-999,-999,2113.4,2,2431.2,2,8.1156,8.0398,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,770000,77,0,0,2016,11,2,19:15:40,307.8026,30.8515,-43.0965,-999,5,-999,25.48,25.4,-999,36.11,-999,-999,9,-999,-999,2106.4,2,2424.9,2,8.1126,8.0368,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,780000,78,0,0,2016,11,2,22:18:45,307.9297,30.8173,-44.2878,-999,5,-999,25.34,25.2,-999,35.93,-999,-999,9,-999,-999,2111.5,2,2413.2,3,8.1157,8.0399,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,790000,79,0,0,2016,11,3,2:47:10,308.1161,30.7497,-46.0202,-999,5,-999,25.81,25.73,-999,36.19,-999,-999,9,-999,-999,2116.5,2,2427.4,3,8.1226,8.0468,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,800000,80,0,0,2016,11,3,10:38:30,308.4434,30.5748,-49.0572,-999,5,-999,26.37,26.3,-999,36.24,-999,-999,9,-999,-999,2108.7,2,2439.1,2,8.1295,8.0535,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1750000,175,0,0,2016,11,3,15:47:00,308.6576,30.4335,-50.9057,-999,5,-999,26.17,26.12,-999,35.87,-999,-999,9,-999,-999,2072.7,2,2402,2,8.1352,8.0593,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1760000,176,0,0,2016,11,3,20:28:20,308.853,30.2915,-52.484,-999,5,-999,26.23,26.17,-999,35.95,-999,-999,9,-999,-999,2081.7,2,2414.6,2,8.1406,8.0646,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1770000,177,0,0,2016,11,3,23:26:25,308.9767,30.1913,-53.4857,-999,5,-999,26.42,26.35,-999,35.96,-999,-999,9,-999,-999,2082.4,6,2412.9,6,8.1429,8.0669,6,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1790000,179,0,0,2016,11,4,3:32:45,309.1477,30.0432,-54.8425,-999,5,-999,26.21,26.13,-999,35.6,-999,-999,9,-999,-999,2073.7,3,2389.5,2,8.1394,8.0634,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1800000,180,0,0,2016,11,4,11:21:10,309.473,29.734,-57.3273,-999,5,-999,26.33,26.29,-999,35.56,-999,-999,9,-999,-999,2070.4,3,2390.1,2,8.15,8.0739,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1810000,181,0,0,2016,11,4,16:31:15,309.6884,29.5035,-58.9663,-999,5,-999,27.04,26.99,-999,35.6,-999,-999,9,-999,-999,2075.4,3,2394.1,2,8.1518,8.0757,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1820000,182,0,0,2016,11,4,19:47:55,309.8249,29.3425,-60.0278,-999,5,-999,26.89,26.82,-999,35.63,-999,-999,9,-999,-999,2076.2,2,2395.4,2,8.1308,8.0549,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1830000,183,0,0,2016,11,4,23:47:00,309.991,29.1325,-61.3358,-999,5,-999,26.51,26.4,-999,35.73,-999,-999,9,-999,-999,2092.8,2,2403.6,2,8.1206,8.0448,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1840000,184,0,0,2016,11,5,3:15:00,310.1354,28.9337,-62.4983,-999,5,-999,26.07,25.97,-999,35.65,-999,-999,9,-999,-999,2060.6,2,2398,2,8.1481,8.072,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1850000,185,0,0,2016,11,5,12:40:00,310.5278,28.3505,-65.6008,-999,5,-999,25.67,25.55,-999,35.68,-999,-999,9,-999,-999,2062.7,2,2396.5,2,8.1319,8.0559,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1860000,186,0,0,2016,11,5,17:03:30,310.7108,28.0615,-67.0047,-999,5,-999,26.31,26.18,-999,35.56,-999,-999,9,-999,-999,2050,2,2395.4,2,8.1574,8.0813,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1870000,187,0,0,2016,11,5,21:31:45,310.8971,27.7727,-68.3757,-999,5,-999,26.26,26.13,-999,35.69,-999,-999,9,-999,-999,2056,2,2397,2,8.1487,8.0727,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1880000,188,0,0,2016,11,6,0:54:00,311.0375,27.5553,-69.4457,-999,5,-999,25.93,25.84,-999,35.68,-999,-999,9,-999,-999,2073.7,2,2393.4,2,8.1392,8.0632,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1890000,189,0,0,2016,11,6,4:53:00,311.2035,27.2815,-70.7367,-999,5,-999,26.46,26.37,-999,35.64,-999,-999,9,-999,-999,2062.7,2,2387.9,2,8.1463,8.0703,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1900000,190,0,0,2016,11,6,12:05:40,311.5039,26.6593,-73.0222,-999,5,-999,27.58,27.45,-999,35.67,-999,-999,9,-999,-999,2076.3,2,2390.9,2,8.1496,8.0735,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1910000,191,0,0,2016,11,6,18:10:40,311.7574,26.0973,-75.1865,-999,5,-999,27.27,27.19,-999,35.63,-999,-999,9,-999,-999,2047,2,2385.6,2,8.145,8.069,2,-999,-999,-999,-999,9
MLCE20161030,EQNX_20161030,Flow-through,1920000,192,0,0,2016,11,6,22:56:15,311.9557,25.7767,-76.9447,-999,5,-999,27.29,27.21,-999,35.56,-999,-999,9,-999,-999,2042.8,2,2377.5,2,8.1342,8.0583,2,-999,-999,-999,-999,9
29HE20030408,FICARAM-VI,Niskin,10104,1,1,4,2003,4,10,19:40:19,100.8197,24.5023,-65.9985,-999,2598,-999,-999,-999,-999,-999,-999,34.97,2,-999,-999,2175.3,2,-999,9,-999,-999,9,-999,-999,-999,-999,9
29HE20030408,FICARAM-VI,Niskin,10113,1,1,13,2003,4,10,19:40:19,100.8197,24.5023,-65.9985,-999,800,-999,-999,-999,-999,-999,-999,35.37,2,-999,-999,2188.8,2,-999,9,-999,-999,9,-999,-999,-999,-999,9
29HE20030408,FICARAM-VI,Niskin,10123,1,1,23,2003,4,10,19:40:19,100.8197,24.5023,-65.9985,-999,25,-999,-999,-999,-999,-999,-999,36.92,2,-999,-999,2043.4,2,-999,9,-999,-999,9,-999,-999,-999,-999,9
