"CTDID","Region","Year","Mission","Location","Latitude","Longitude","UTCDate","UTCTime","Sample_Depth_m","DIC_umol_kg","TA_umol_kg","pH_measured","pH_calculated","pCO2_uatm","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","SiteID","Survey_design","Sample_frequency","UTCDate_Time","datetime","ESTDate","ESTTime","Month","Months","MY","MoY","ToD","Season","Precipitation","dec.lon","dec.lat","Zone","Sub_region","Reference","Transect","Extreme","BestSalinity","n35TA","n35DIC","TA_0","DIC_0","nTA","nDIC","Date"
"WS11158_23","FL",2011,"WaltonSmith","Lower_Keys",24.4869,-81.8304,11-06-08,"09:10:00 PM",0,1989.51,2340.41,NA,8.05927519091864,380.061963448239,3.92054737997895,NA,NA,36.6616666666667,27.77,0,NA,"23","Permanent","Single",2011-06-08 21:10:00,2011-06-08 16:10:00,2011-06-08,"16:10:00","Jun","June","2011-06",6,16.1666666666667,"Spring","Wet",-81.82833333,24.48666667,"Mid channel","LK","LK_10","T3","Normal",36.6616666666667,2298.14098620743,1953.57842150288,2113.50084816273,1761.677575967,2336.31190348329,1985.39522871042,2011-06-08
"WS11158_24","FL",2011,"WaltonSmith","Lower_Keys",24.3972,-81.8296333333333,11-06-08,"10:05:00 PM",0,2027.98,2379.86,NA,8.05859305848008,388.81631806345,3.97704729834969,NA,NA,36.2856666666667,27.79567,0,NA,"22.5","Permanent","Single",2011-06-08 22:05:00,2011-06-08 17:05:00,2011-06-08,"17:05:00","Jun","June","2011-06",6,17.0833333333333,"Spring","Wet",-81.82833333,24.39666667,"Oceanic","LK","LK_10","T3","Normal",36.2856666666667,2361.09374402469,2011.98847453514,2113.50084816273,1761.677575967,2377.75963946419,2025.88008678819,2011-06-08
"WS11293_1","FL",2011,"WaltonSmith","Upper_Keys",25.6447333333333,-80.1240333333333,11-10-20,"12:01:00 PM",0,2126.5,2405.56,NA,8.01100461522612,465.696420402533,3.30483617342348,NA,NA,33.2846666666667,25.32133,0,NA,"1","Permanent","Single",2011-10-20 12:01:00,2011-10-20 07:01:00,2011-10-20,"07:01:00","Oct","October","2011-10",10,7.01666666666667,"Fall","Wet",-80.12666667,25.645,"Inshore","BB","BB_1","T1","LowSalinty",33.2846666666667,2601.77004501604,2299.94845305318,2113.50084816273,1761.677575967,2429.38187072006,2156.25682345997,2011-10-20
"WS11293_2","FL",2011,"WaltonSmith","Upper_Keys",25.6443666666667,-80.08095,11-10-20,"12:36:00 PM",0,2060.63,2400.46,NA,8.08237200290263,374.979553870679,3.92516200622137,NA,NA,34.328,26.391,0,NA,"3","Permanent","Single",2011-10-20 12:36:00,2011-10-20 07:36:00,2011-10-20,"07:36:00","Oct","October","2011-10",10,7.6,"Fall","Wet",-80.08333333,25.645,"Offshore","BB","BB_1","T1","LowSalinty",34.328,2517.3459289137,2160.9685399871,2113.50084816273,1761.677575967,2414.43294144572,2075.18693149817,2011-10-20
"WS11293_3","FL",2011,"WaltonSmith","Upper_Keys",25.1086166666667,-80.3797166666667,11-10-20,"05:33:00 PM",0,2023,2279.31,NA,7.99545499455849,463.8008228838,3.03774982336556,NA,NA,32.332,25.678,0,NA,"4","Permanent","Single",2011-10-20 17:33:00,2011-10-20 12:33:00,2011-10-20,"12:33:00","Oct","October","2011-10",10,12.55,"Fall","Wet",-80.38,25.10833333,"Inshore","UK","UK_3","T1","LowSalinty",32.332,2537.86054113595,2252.47635236893,2113.50084816273,1761.677575967,2298.11834372368,2052.64276651473,2011-10-20
"WS11293_4","FL",2011,"WaltonSmith","Upper_Keys",25.0920666666667,-80.3556,11-10-20,"05:54:00 PM",0,2031.11,NA,NA,NA,NA,NA,NA,NA,33.4986666666667,25.91267,0,NA,"5","Permanent","Single",2011-10-20 17:54:00,2011-10-20 12:54:00,2011-10-20,"12:54:00","Oct","October","2011-10",10,12.9,"Fall","Wet",-80.355,25.09333333,"Inshore","UK","UK_3","T1","LowSalinty",33.4986666666667,NA,2182.74423892023,2113.50084816273,1761.677575967,NA,2051.22470602709,2011-10-20
"WS11293_5","FL",2011,"WaltonSmith","Upper_Keys",25.0643333333333,-80.3158333333333,11-10-20,"07:05:00 PM",0,1992.95,NA,NA,NA,NA,NA,NA,NA,34.8456666666667,27.29433,0,NA,"6","Permanent","Single",2011-10-20 19:05:00,2011-10-20 14:05:00,2011-10-20,"14:05:00","Oct","October","2011-10",10,14.0833333333333,"Fall","Wet",-80.315,25.065,"Offshore","UK","UK_3","T1","LowSalinty",34.8456666666667,NA,2058.94408603091,2113.50084816273,1761.677575967,NA,2000.60830163738,2011-10-20
"WS11293_6","FL",2011,"WaltonSmith","Upper_Keys",25.0492,-80.2868166666667,11-10-20,"07:59:00 PM",0,1957.93,NA,NA,NA,NA,NA,NA,NA,35.0596666666667,28.15533,0,NA,"6.5","Permanent","Single",2011-10-20 19:59:00,2011-10-20 14:59:00,2011-10-20,"14:59:00","Oct","October","2011-10",10,14.9833333333333,"Fall","Wet",-80.28766667,25.04833333,"Oceanic","UK","UK_3","T1","LowSalinty",35.0596666666667,NA,2010.41773031209,2113.50084816273,1761.677575967,NA,1963.19108916342,2011-10-20
"WS11293_7","FL",2011,"WaltonSmith","Middle_Keys",24.8198333333333,-80.7546333333333,11-10-21,"12:24:00 AM",0,1982.2,NA,NA,NA,NA,NA,NA,NA,32.0826666666667,25.905,0,NA,"7","Permanent","Single",2011-10-21 00:24:00,2011-10-20 19:24:00,2011-10-20,"19:24:00","Oct","October","2011-10",10,19.4,"Fall","Wet",-80.75666667,24.82083333,"Inshore","MK","MK_5","T1","LowSalinty",32.0826666666667,NA,2224.20053216798,2113.50084816273,1761.677575967,NA,2009.12288566792,2011-10-20
"WS11293_8","FL",2011,"WaltonSmith","Middle_Keys",24.79055,-80.7410333333333,11-10-21,"12:45:00 AM",0,1968.02,NA,NA,NA,NA,NA,NA,NA,33.335,26.517,0,NA,"8","Permanent","Single",2011-10-21 00:45:00,2011-10-20 19:45:00,2011-10-20,"19:45:00","Oct","October","2011-10",10,19.75,"Fall","Wet",-80.74166667,24.7925,"Mid channel","MK","MK_5","T1","LowSalinty",33.335,NA,2125.32805832224,2113.50084816273,1761.677575967,NA,1984.51339238124,2011-10-20
"WS11293_9","FL",2011,"WaltonSmith","Middle_Keys",24.7618166666667,-80.7233166666667,11-10-21,"01:07:00 AM",0,1956.64,NA,NA,NA,NA,NA,NA,NA,34.462,27.47667,0,NA,"9","Permanent","Single",2011-10-21 01:07:00,2011-10-20 20:07:00,2011-10-20,"20:07:00","Oct","October","2011-10",10,20.1166666666667,"Fall","Wet",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","LowSalinty",34.462,NA,2043.93639607237,2113.50084816273,1761.677575967,NA,1965.33833847188,2011-10-20
"WS11293_10","FL",2011,"WaltonSmith","Middle_Keys",24.71725,-80.6864,11-10-21,"01:52:00 AM",0,2118.33,NA,NA,NA,NA,NA,NA,NA,34.7173333333333,27.68467,0,NA,"9.5","Permanent","Single",2011-10-21 01:52:00,2011-10-20 20:52:00,2011-10-20,"20:52:00","Oct","October","2011-10",10,20.8666666666667,"Fall","Wet",-80.69,24.71666667,"Oceanic","MK","MK_5","T1","LowSalinty",34.7173333333333,NA,2196.5656363217,2113.50084816273,1761.677575967,NA,2131.50213528577,2011-10-20
"WS11293_11","FL",2011,"WaltonSmith","Middle_Keys",24.7826,-80.8612333333333,11-10-21,"04:03:00 AM",0,1898.7,2109.36,NA,7.96278542054875,477.49224639668,2.51765314229199,NA,NA,30.4523333333333,25.11167,0,NA,"10","Permanent","Single",2011-10-21 04:03:00,2011-10-20 23:03:00,2011-10-20,"23:03:00","Oct","October","2011-10",10,23.05,"Fall","Wet",-80.86,24.78833333,"Inshore","MK","MK_6","T2","LowSalinty",30.4523333333333,2493.60154762002,2244.56766908737,2113.50084816273,1761.677575967,2108.6057020582,1923.66003919155,2011-10-20
"WS11293_12","FL",2011,"WaltonSmith","Middle_Keys",24.755395,-80.8468,11-10-21,"04:20:00 AM",0,1953.14,2225.21,NA,8.02649291591338,414.780403002501,3.18306418501282,NA,NA,32.294,26.134,0,NA,"11","Permanent","Single",2011-10-21 04:20:00,2011-10-20 23:20:00,2011-10-20,"23:20:00","Oct","October","2011-10",10,23.3333333333333,"Fall","Wet",-80.84666667,24.75333333,"Mid channel","MK","MK_6","T2","LowSalinty",32.294,2480.53917163712,2177.25081124538,2113.50084816273,1761.677575967,2238.02793862282,1975.10913645363,2011-10-20
"WS11293_13","FL",2011,"WaltonSmith","Middle_Keys",24.7119666666667,-80.8328,11-10-21,"04:47:00 AM",0,1969.71,2361.01,NA,8.15700711915932,295.922370091807,4.47206354977264,NA,NA,34.1843333333333,27.12767,0,NA,"12","Permanent","Single",2011-10-21 04:47:00,2011-10-20 23:47:00,2011-10-20,"23:47:00","Oct","October","2011-10",10,23.7833333333333,"Fall","Wet",-80.83166667,24.71333333,"Offshore","MK","MK_6","T2","LowSalinty",34.1843333333333,2486.38077694438,2074.30255702225,2113.50084816273,1761.677575967,2374.15285609408,1980.75662268717,2011-10-20
"WS11293_14","FL",2011,"WaltonSmith","Middle_Keys",24.7012333333333,-81.0293166666667,11-10-21,"06:01:00 AM",0,1973.275,2174.31,NA,7.90707342809134,563.373140858281,2.41473377640401,NA,NA,32.13,25.335,0,NA,"13","Permanent","Single",2011-10-21 06:01:00,2011-10-21 01:01:00,2011-10-21,"01:01:00","Oct","October","2011-10",10,1.01666666666667,"Fall","Wet",-81.03,24.70166667,"Inshore","MK","MK_7","T3","LowSalinty",32.13,2436.17041778311,2210.92400860547,2113.50084816273,1761.677575967,2181.63347728941,1998.75848205137,2011-10-21
"WS11293_15","FL",2011,"WaltonSmith","Middle_Keys",24.6759,-81.0244166666667,11-10-21,"06:15:00 AM",0,1973.745,2174.91,NA,7.90832210331858,562.889416036222,2.42507088466788,NA,NA,31.888,25.477,0,NA,"14","Permanent","Single",2011-10-21 06:15:00,2011-10-21 01:15:00,2011-10-21,"01:15:00","Oct","October","2011-10",10,1.25,"Fall","Wet",-81.02333333,24.675,"Mid channel","MK","MK_7","T3","LowSalinty",31.888,2455.33602753971,2228.23344767203,2113.50084816273,1761.677575967,2182.82790212207,2001.08830399518,2011-10-21
"WS11293_16","FL",2011,"WaltonSmith","Middle_Keys",24.64375,-81.0167166666667,11-10-21,"06:28:00 AM",0,1986.665,2268.21,NA,8.01421015825945,431.915438947363,3.26682583837161,NA,NA,33.603,26.499,0,NA,"15","Permanent","Single",2011-10-21 06:28:00,2011-10-21 01:28:00,2011-10-21,"01:28:00","Oct","October","2011-10",10,1.46666666666667,"Fall","Wet",-81.01666667,24.64333333,"Offshore","MK","MK_7","T3","LowSalinty",33.603,2429.97685158852,2128.3522962429,2113.50084816273,1761.677575967,2279.24372809601,2002.71091604518,2011-10-21
"WS11293_17","FL",2011,"WaltonSmith","Middle_Keys",24.592,-80.9918166666667,11-10-21,"06:31:00 AM",0,2004.775,2362.01,NA,8.08546432957971,360.245339571715,4.05971415695779,NA,NA,35.376,27.493,0,NA,"15.5","Permanent","Single",2011-10-21 06:31:00,2011-10-21 01:31:00,2011-10-21,"01:31:00","Oct","October","2011-10",10,1.51666666666667,"Fall","Wet",-80.99166667,24.59166667,"Oceanic","MK","MK_7","T3","LowSalinty",35.376,2403.64283160007,2040.11120093523,2113.50084816273,1761.677575967,2366.39022687013,2009.05983965655,2011-10-21
"WS11293_18","FL",2011,"WaltonSmith","Middle_Keys",24.6754833333333,-81.20465,11-10-21,"09:18:00 AM",0,1954.575,2154.51,NA,7.90764332693784,556.488333790778,2.38725641611156,NA,NA,32.2766666666667,25.19,0,NA,"16","Permanent","Single",2011-10-21 09:18:00,2011-10-21 04:18:00,2011-10-21,"04:18:00","Oct","October","2011-10",10,4.3,"Fall","Wet",-81.205,24.675,"Inshore","LK","LK_8","T1","LowSalinty",32.2766666666667,2403.01656523208,2180.02056290688,2113.50084816273,1761.677575967,2159.24009801122,1976.82427073374,2011-10-21
"WS11293_19","FL",2011,"WaltonSmith","Middle_Keys",24.6344166666667,-81.1949,11-10-21,"09:42:00 AM",0,1978.935,2247.91,NA,7.99810447441766,448.70289385434,3.13364749105339,NA,NA,33.3566666666667,26.48967,0,NA,"17","Permanent","Single",2011-10-21 09:42:00,2011-10-21 04:42:00,2011-10-21,"04:42:00","Oct","October","2011-10",10,4.7,"Fall","Wet",-81.19333333,24.635,"Mid channel","LK","LK_8","T1","LowSalinty",33.3566666666667,2426.01343625519,2135.72736429647,2113.50084816273,1761.677575967,2258.55932840121,1996.14845328426,2011-10-21
"WS11293_20","FL",2011,"WaltonSmith","Middle_Keys",24.5973,-81.1845833333333,11-10-21,"10:07:00 AM",0,2032.235,2378.51,NA,8.08999923086842,363.262533193738,4.00058249221369,NA,NA,34.1666666666667,26.91867,0,NA,"18","Permanent","Single",2011-10-21 10:07:00,2011-10-21 05:07:00,2011-10-21,"05:07:00","Oct","October","2011-10",10,5.11666666666667,"Fall","Wet",-81.18333333,24.59833333,"Offshore","LK","LK_8","T1","LowSalinty",34.1666666666667,2506.10520550531,2141.25427780841,2113.50084816273,1761.677575967,2392.72642002323,2046.74905717045,2011-10-21
"WS11293_21","FL",2011,"WaltonSmith","Lower_Keys",24.6085166666667,-81.4225333333333,11-10-21,"11:36:00 AM",0,1946.615,2178.61,NA,7.95876798940244,488.01481936851,2.72140790096968,NA,NA,32.6693333333333,25.68867,0,NA,"19","Permanent","Single",2011-10-21 11:36:00,2011-10-21 06:36:00,2011-10-21,"06:36:00","Oct","October","2011-10",10,6.6,"Fall","Wet",-81.42166667,24.61,"Inshore","LK","LK_9","T2","LowSalinty",32.6693333333333,2400.69035803851,2145.04654863107,2113.50084816273,1761.677575967,2185.2470133946,1965.46691445186,2011-10-21
"WS11293_22","FL",2011,"WaltonSmith","Lower_Keys",24.5741,-81.4207666666667,11-10-21,"11:59:00 AM",0,1940.415,2188.51,NA,7.98728730596901,452.414444512077,2.88302626324745,NA,NA,32.8773333333333,25.617,0,NA,"20","Permanent","Single",2011-10-21 11:59:00,2011-10-21 06:59:00,2011-10-21,"06:59:00","Oct","October","2011-10",10,6.98333333333333,"Fall","Wet",-81.41833333,24.575,"Mid channel","LK","LK_9","T2","LowSalinty",32.8773333333333,2396.34243338859,2124.68702582292,2113.50084816273,1761.677575967,2195.63326402564,1957.38884694353,2011-10-21
"WS11293_23","FL",2011,"WaltonSmith","Lower_Keys",24.5340333333333,-81.4207666666667,11-10-21,"12:20:00 PM",0,1981.915,2282.11,NA,8.03867226967813,403.921616056647,3.45071928815251,NA,NA,34.054,26.492,0,NA,"21LK","Permanent","Single",2011-10-21 12:20:00,2011-10-21 07:20:00,2011-10-21,"07:20:00","Oct","October","2011-10",10,7.33333333333333,"Fall","Wet",-81.42,24.54,"Offshore","LK","LK_9","T2","LowSalinty",34.054,2412.48915611904,2095.14372482031,2113.50084816273,1761.677575967,2291.74280426031,1994.49737748893,2011-10-21
"WS11293_24","FL",2011,"WaltonSmith","Lower_Keys",24.4825,-81.3897,11-10-21,"01:00:00 PM",0,2005.575,2371.21,NA,8.09448250923633,351.904862113031,4.14997590919332,NA,NA,35.4763333333333,27.55033,0,NA,"21.5","Permanent","Single",2011-10-21 13:00:00,2011-10-21 08:00:00,2011-10-21,"08:00:00","Oct","October","2011-10",10,8,"Fall","Wet",-81.39166667,24.48333333,"Oceanic","LK","LK_9","T2","LowSalinty",35.4763333333333,2406.18058688464,2035.15320471032,2113.50084816273,1761.677575967,2375.01069259378,2009.1719973381,2011-10-21
"WS11293_25","FL",2011,"WaltonSmith","Lower_Keys",24.5358,-81.8320166666667,11-10-21,"05:06:00 PM",0,1996.045,2210.41,NA,7.93865626456306,524.727651520182,2.54309948335508,NA,NA,32.4593333333333,24.48967,0,NA,"24","Permanent","Single",2011-10-21 17:06:00,2011-10-21 12:06:00,2011-10-21,"12:06:00","Oct","October","2011-10",10,12.1,"Fall","Wet",-81.82833333,24.53666667,"Inshore","LK","LK_10","T3","LowSalinty",32.4593333333333,2451.490239461,2213.74533911127,2113.50084816273,1761.677575967,2220.97947875321,2021.60648167432,2011-10-21
"WS11293_26","FL",2011,"WaltonSmith","Lower_Keys",24.4875833333333,-81.8300166666667,11-10-21,"06:20:00 PM",0,1982.885,2220.61,NA,7.96237983750785,491.191963002468,2.78616045817733,NA,NA,33.058,25.45733,0,NA,"23","Permanent","Single",2011-10-21 18:20:00,2011-10-21 13:20:00,2011-10-21,"13:20:00","Oct","October","2011-10",10,13.3333333333333,"Fall","Wet",-81.82833333,24.48666667,"Mid channel","LK","LK_10","T3","LowSalinty",33.058,2418.20237564081,2159.32433773716,2113.50084816273,1761.677575967,2230.14069281161,2002.5682854144,2011-10-21
"WS11293_27","FL",2011,"WaltonSmith","Lower_Keys",24.4533333333333,-81.83065,11-10-21,"07:45:00 PM",0,1971.695,2245.81,NA,8.01208245722068,430.930508428258,3.17285934494899,NA,NA,33.471,26.1,0,NA,"22","Permanent","Single",2011-10-21 19:45:00,2011-10-21 14:45:00,2011-10-21,"14:45:00","Oct","October","2011-10",10,14.75,"Fall","Wet",-81.82833333,24.455,"Offshore","LK","LK_10","T3","LowSalinty",33.471,2415.46779278081,2120.64500990153,2113.50084816273,1761.677575967,2255.80518154493,1987.56058640622,2011-10-21
"WS11293_28","FL",2011,"WaltonSmith","Lower_Keys",24.3931666666667,-81.8250166666667,11-10-21,"08:25:00 PM",0,2012.345,2383.01,NA,8.10462896608778,344.255258605357,4.21699483580813,NA,NA,35.2853333333333,27.40433,0,NA,"22.5","Permanent","Single",2011-10-21 20:25:00,2011-10-21 15:25:00,2011-10-21,"15:25:00","Oct","October","2011-10",10,15.4166666666667,"Fall","Wet",-81.82833333,24.39666667,"Oceanic","LK","LK_10","T3","LowSalinty",35.2853333333333,2431.2441177414,2053.07654777627,2113.50084816273,1761.677575967,2388.46509089853,2017.41871855122,2011-10-21
"WS11345_1","FL",2011,"WaltonSmith","Upper_Keys",25.64467,-80.0880166666667,11-12-11,"01:59:00 PM",0,2022.595,2355.96,NA,8.06774559381599,378.428650619056,3.74003447377029,NA,NA,35.942,25.816,0,NA,"3","Permanent","Single",2011-12-11 13:59:00,2011-12-11 08:59:00,2011-12-11,"08:59:00","Dec","December","2011-12",12,8.98333333333333,"Fall","Dry",-80.08333333,25.645,"Offshore","BB","BB_1","T1","Normal",35.942,2359.73155655311,2025.83288664771,2113.50084816273,1761.677575967,2356.34814258433,2023.0126916503,2011-12-11
"WS11345_2","FL",2011,"WaltonSmith","Upper_Keys",25.6457,-80.1233666666667,11-12-11,"03:02:00 PM",0,2071.395,2383.21,NA,8.0568020511163,398.359364681536,3.52286439952377,NA,NA,35.4943333333333,24.33,0,NA,"1","Permanent","Single",2011-12-11 15:02:00,2011-12-11 10:02:00,2011-12-11,"10:02:00","Dec","December","2011-12",12,10.0333333333333,"Fall","Dry",-80.12666667,25.645,"Inshore","BB","BB_1","T1","Normal",35.4943333333333,2417.13115755988,2100.87797303375,2113.50084816273,1761.677575967,2387.04887556481,2075.80332890919,2011-12-11
"WS11345_3","FL",2011,"WaltonSmith","Upper_Keys",25.1031666666667,-80.37625,11-12-11,"07:21:00 PM",0,2163.495,2444.56,NA,8.01391897322761,461.987438755626,3.21372624706771,NA,NA,35.611,23.063,0,NA,"4","Permanent","Single",2011-12-11 19:21:00,2011-12-11 14:21:00,2011-12-11,"14:21:00","Dec","December","2011-12",12,14.35,"Fall","Dry",-80.38,25.10833333,"Inshore","UK","UK_3","T1","Normal",35.611,2471.23166085357,2187.10006794613,2113.50084816273,1761.677575967,2448.17206001091,2167.8790765041,2011-12-11
"WS11345_4","FL",2011,"WaltonSmith","Upper_Keys",25.0916333333333,-80.3573166666667,11-12-11,"07:36:00 PM",0,2068.955,2389.86,NA,8.07183227699522,381.84703349022,3.5914229180084,NA,NA,35.9276666666667,23.892,0,NA,"5","Permanent","Single",2011-12-11 19:36:00,2011-12-11 14:36:00,2011-12-11,"14:36:00","Dec","December","2011-12",12,14.6,"Fall","Dry",-80.355,25.09333333,"Inshore","UK","UK_3","T1","Normal",35.9276666666667,2394.64078596856,2073.09383283271,2113.50084816273,1761.677575967,2390.41284157038,2069.5696919055,2011-12-11
"WS11345_5","FL",2011,"WaltonSmith","Middle_Keys",24.8202,-80.7565,11-12-11,"11:19:00 PM",0,2020.615,2364.96,NA,8.10656878442665,341.322497136646,3.81921885354611,NA,NA,35.9996666666667,24.24467,0,NA,"7","Permanent","Single",2011-12-11 23:19:00,2011-12-11 18:19:00,2011-12-11,"18:19:00","Dec","December","2011-12",12,18.3166666666667,"Fall","Dry",-80.75666667,24.82083333,"Inshore","MK","MK_5","T1","Normal",35.9996666666667,2364.95154902892,2020.60777951469,2113.50084816273,1761.677575967,2364.95910143342,2020.61407471049,2011-12-11
"WS11345_6","FL",2011,"WaltonSmith","Middle_Keys",24.7629166666667,-80.7249166666667,11-12-12,"12:02:00 AM",0,2015.575,2358.21,NA,8.07928264350008,366.163208821241,3.83896093742729,NA,NA,35.9656666666667,25.971,0,NA,"9","Permanent","Single",2011-12-12 00:02:00,2011-12-11 19:02:00,2011-12-11,"19:02:00","Dec","December","2011-12",12,19.0333333333333,"Fall","Dry",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","Normal",35.9656666666667,2360.43088963146,2017.47320652907,2113.50084816273,1761.677575967,2358.44045955112,2015.81411278321,2011-12-11
"WS11345_7","FL",2011,"WaltonSmith","Middle_Keys",24.7161333333333,-80.6918333333333,11-12-12,"12:50:00 AM",0,2012.215,2353.81,NA,8.07696888479765,367.801868333491,3.82834800818753,NA,NA,35.9553333333333,26.07233,0,NA,"9.5","Permanent","Single",2011-12-12 00:50:00,2011-12-11 19:50:00,2011-12-11,"19:50:00","Dec","December","2011-12",12,19.8333333333333,"Fall","Dry",-80.69,24.71666667,"Oceanic","MK","MK_5","T1","Normal",35.9553333333333,2356.70385289743,2014.68888455653,2113.50084816273,1761.677575967,2354.10544412477,2012.52301910539,2011-12-11
"WS11345_8","FL",2011,"WaltonSmith","Middle_Keys",24.78408,-80.8631833333333,11-12-12,"02:54:00 AM",0,2121.925,2427.26,NA,8.04830256073394,415.798866264953,3.45586594605549,NA,NA,35.735,23.55633,0,NA,"10","Permanent","Single",2011-12-12 02:54:00,2011-12-11 21:54:00,2011-12-11,"21:54:00","Dec","December","2011-12",12,21.9,"Fall","Dry",-80.86,24.78833333,"Inshore","MK","MK_6","T2","Normal",35.735,2445.22845016992,2137.6331250574,2113.50084816273,1761.677575967,2429.58268718026,2124.59182921796,2011-12-11
"WS11345_9","FL",2011,"WaltonSmith","Middle_Keys",24.75395,-80.8468,11-12-12,"03:17:00 AM",0,2036.655,2373.51,NA,8.09233650188772,356.894766784356,3.75089497218751,NA,NA,35.986,24.333,0,NA,"11","Permanent","Single",2011-12-12 03:17:00,2011-12-11 22:17:00,2011-12-11,"22:17:00","Dec","December","2011-12",12,22.2833333333333,"Fall","Dry",-80.84666667,24.75333333,"Mid channel","MK","MK_6","T2","Normal",35.986,2374.40292052389,2037.42119481257,2113.50084816273,1761.677575967,2373.60781610698,2036.75844720921,2011-12-11
"WS11345_10","FL",2011,"WaltonSmith","Middle_Keys",24.71262,-80.83162,11-12-12,"03:40:00 AM",0,2013.525,2357.66,NA,8.082868860609,362.402442418478,3.85229144257042,NA,NA,35.9636666666667,25.89533,0,NA,"12","Permanent","Single",2011-12-12 03:40:00,2011-12-11 22:40:00,2011-12-11,"22:40:00","Dec","December","2011-12",12,22.6666666666667,"Fall","Dry",-80.83166667,24.71333333,"Offshore","MK","MK_6","T2","Normal",35.9636666666667,2360.01160857554,2015.53335686955,2113.50084816273,1761.677575967,2357.90353246662,2013.77620100527,2011-12-11
"WS11345_11","FL",2011,"WaltonSmith","Middle_Keys",24.7006166666667,-81.03035,11-12-12,"05:04:00 AM",0,2072.465,2389.71,NA,8.06673084203235,387.447638108455,3.55292449926225,NA,NA,35.929,23.839,0,NA,"13","Permanent","Single",2011-12-12 05:04:00,2011-12-12 00:04:00,2011-12-12,"00:04:00","Dec","December","2011-12",12,0.0666666666666667,"Fall","Dry",-81.03,24.70166667,"Inshore","MK","MK_7","T3","Normal",35.929,2394.40162581701,2076.53379089883,2113.50084816273,1761.677575967,2390.25227081431,2073.07515700742,2011-12-12
"WS11345_12","FL",2011,"WaltonSmith","Middle_Keys",24.6749,-81.0224,11-12-12,"05:18:00 AM",0,2054.09,2383.56,NA,8.07795985906529,373.557451644021,3.68574470501217,NA,NA,35.951,24.437,0,NA,"14","Permanent","Single",2011-12-12 05:18:00,2011-12-12 00:18:00,2011-12-12,"00:18:00","Dec","December","2011-12",12,0.3,"Fall","Dry",-81.02333333,24.675,"Mid channel","MK","MK_7","T3","Normal",35.951,2386.77808281063,2056.8632600482,2113.50084816273,1761.677575967,2383.92461121783,2054.48479073126,2011-12-12
"WS11345_13","FL",2011,"WaltonSmith","Middle_Keys",24.6436166666667,-81.0165,11-12-12,"05:32:00 AM",0,2011.7,2359.51,NA,8.08710625168401,358.199746153614,3.89341049434261,NA,NA,35.958,25.976,0,NA,"15","Permanent","Single",2011-12-12 05:32:00,2011-12-12 00:32:00,2011-12-12,"00:32:00","Dec","December","2011-12",12,0.533333333333333,"Fall","Dry",-81.01666667,24.64333333,"Offshore","MK","MK_7","T3","Normal",35.958,2362.23566287394,2014.02387911198,2113.50084816273,1761.677575967,2359.79418528076,2011.98882133953,2011-12-12
"WS11345_14","FL",2011,"WaltonSmith","Middle_Keys",24.5920166666667,-80.9914,11-12-12,"05:57:00 AM",0,2013.01,2365.26,NA,8.0985942808259,347.961629226641,3.93849401283689,NA,NA,35.892,25.66,0,NA,"15.5","Permanent","Single",2011-12-12 05:57:00,2011-12-12 00:57:00,2011-12-12,"00:57:00","Dec","December","2011-12",12,0.95,"Fall","Dry",-80.99166667,24.59166667,"Oceanic","MK","MK_7","T3","Normal",35.892,2372.34668754223,2019.04129165055,2113.50084816273,1761.677575967,2366.01430965093,2013.76303110793,2011-12-12
"WS11345_15","FL",2011,"WaltonSmith","Middle_Keys",24.6734333333333,-81.2042,11-12-12,"08:09:00 AM",0,2048.26,2363.91,NA,8.07116249374675,378.483020404231,3.51702539962574,NA,NA,35.9283333333333,23.63633,0,NA,"16","Permanent","Single",2011-12-12 08:09:00,2011-12-12 03:09:00,2011-12-12,"03:09:00","Dec","December","2011-12",12,3.15,"Fall","Dry",-81.205,24.675,"Inshore","LK","LK_8","T1","Normal",35.9283333333333,2368.59492321562,2052.31935117057,2113.50084816273,1761.677575967,2364.4062742443,2048.82796436901,2011-12-12
"WS11345_16","FL",2011,"WaltonSmith","Middle_Keys",24.6345833333333,-81.1952666666667,11-12-12,"08:24:00 AM",0,2048.55,2365.51,NA,8.04855623283957,402.044791169252,3.563291278471,NA,NA,35.9786666666667,25.218,0,NA,"17","Permanent","Single",2011-12-12 08:24:00,2011-12-12 03:24:00,2011-12-12,"03:24:00","Dec","December","2011-12",12,3.4,"Fall","Dry",-81.19333333,24.635,"Mid channel","LK","LK_8","T1","Normal",35.9786666666667,2366.88224115509,2049.73837147941,2113.50084816273,1761.677575967,2365.65619144692,2048.71641576088,2011-12-12
