EXPOCODE,Cruise_ID,Observation_Type,Sample _ID,Station_ID,Cast_number,Niskin_ID,Year_UTC,Month_UTC,Day_UTC,Time_UTC,YearDay_UTC,Latitude_Dec_Deg,Longitude_Dec_Deg,Depth_Bottom_meters,Depth_meters,CTDPRES_dbar,FlowThrough-Intake_Temperature_deg_C,TSGTEMP_deg_C,CTDTEMP_ITS90,TSGSAL_PSS78,CTDSAL_PSS78,Salinity_PSS78,Salinity_Flag,CTDOXY_mg/L,CTDOXY_umol/kg,DIC_umol/kg,DIC_Flag,TA_umol/kg,TA_Flag,pH_TS_20C,pH_TS_25C,pH_Flag,Silicate_umol/kg,Nitrite_and_Nitrate_umol/kg,Ammonium_umol/kg,Phosphate_umol/kg,Nutrients_Flag
33HH20190522,HB1902,Niskin,1001705,100,17,5,2019,6,1,19:50:00,152.8264,42.2217,-65.7883,226,52,52,-999,-999,8.54,-999,33.9,-999,9,7.9,240,-999,9,-999,9,-999,-999,9,-999,7.7,0,0.7,2
33HH20190522,HB1902,Niskin,1001704,100,17,4,2019,6,1,19:50:00,152.8264,42.2217,-65.7883,226,111,112,-999,-999,10.46,-999,34.73,-999,9,6.9,211,2140.9,2,2301.8,2,7.8496,7.777,2,-999,11.8,0,1,2
33HH20190522,HB1902,Niskin,1001703,100,17,3,2019,6,1,19:50:00,152.8264,42.2217,-65.7883,226,150,151,-999,-999,11.28,-999,35.17,-999,9,6.1,186,-999,9,-999,9,-999,-999,9,-999,12.1,0,1.2,2
33HH20190522,HB1902,Niskin,1001702,100,17,2,2019,6,1,19:50:00,152.8264,42.2217,-65.7883,226,199,201,-999,-999,10.18,-999,35.26,-999,9,5.5,169,-999,9,-999,9,-999,-999,9,-999,19.1,0.4,1,2
33HH20190522,HB1902,Niskin,1001701,100,17,1,2019,6,1,19:50:00,152.8264,42.2217,-65.7883,226,222,224,8.46,8.76,9.35,31.883,35.23,-999,9,5.5,169,2184.1,2,2323,2,7.7845,7.713,2,-999,18.4,0.3,1.3,2
33HH20190522,HB1902,Niskin,1021812,102,18,12,2019,6,2,1:22:00,153.0569,43.0317,-66.3433,144,3,3,5.21,5.56,5.28,31.304,31.33,-999,9,10.7,325,1977.8,2,2146.9,2,7.8156,7.744,2,-999,2.5,0.5,2.2,2
33HH20190522,HB1902,Niskin,1021810,102,18,10,2019,6,2,1:22:00,153.0569,43.0317,-66.3433,144,10,10,-999,-999,5.31,-999,31.34,-999,9,10.7,325,-999,9,-999,9,-999,-999,9,-999,2.3,0.4,2.3,2
33HH20190522,HB1902,Niskin,1021808,102,18,8,2019,6,2,1:22:00,153.0569,43.0317,-66.3433,144,21,21,-999,-999,4.94,-999,31.43,-999,9,10.7,325,-999,9,-999,9,-999,-999,9,-999,3.2,0.5,2.3,2
33HH20190522,HB1902,Niskin,1021807,102,18,7,2019,6,2,1:22:00,153.0569,43.0317,-66.3433,144,32,32,-999,-999,4.59,-999,31.59,-999,9,10.4,318,-999,9,-999,9,-999,-999,9,-999,3.8,0.6,1.7,2
33HH20190522,HB1902,Niskin,1021806,102,18,6,2019,6,2,1:22:00,153.0569,43.0317,-66.3433,144,41,41,-999,-999,4.34,-999,31.62,-999,9,10.4,317,-999,9,-999,9,-999,-999,9,-999,4,0.8,2.3,2
33HH20190522,HB1902,Niskin,1021805,102,18,5,2019,6,2,1:22:00,153.0569,43.0317,-66.3433,144,51,51,-999,-999,4.3,-999,31.73,-999,9,10.3,313,-999,9,-999,9,-999,-999,9,-999,4.4,0.9,2.3,2
33HH20190522,HB1902,Niskin,1021803,102,18,3,2019,6,2,1:22:00,153.0569,43.0317,-66.3433,144,72,73,-999,-999,5.31,-999,32.4,-999,9,9.5,288,2034.4,2,2200.7,2,7.7829,7.7118,2,-999,7.4,0.8,1.9,2
33HH20190522,HB1902,Niskin,1021802,102,18,2,2019,6,2,1:22:00,153.0569,43.0317,-66.3433,144,100,101,-999,-999,5.7,-999,32.63,-999,9,9.2,279,-999,9,-999,9,-999,-999,9,-999,8.8,0.7,1.8,2
33HH20190522,HB1902,Niskin,1021801,102,18,1,2019,6,2,1:22:00,153.0569,43.0317,-66.3433,144,137,138,5.31,5.62,5.78,31.311,32.67,-999,9,9.1,278,2051.1,6,2213.9,6,7.7839,7.7127,6,-999,8.9,0.6,1.8,2
33HH20190522,HB1902,Flow-through,790000,79,0,0,2019,6,2,3:57:00,153.1646,42.6634,-66.586,-999,3,-999,7.92,8.28,7.92,31.805,31.805,-999,9,-999,-999,2007.4,2,2167.7,2,7.896,7.823,2,-999,-999,-999,-999,9
33HH20190522,HB1902,Niskin,1061912,106,19,12,2019,6,2,10:30:00,153.4375,42.37,-67.0583,334,3,3,9.31,9.64,9.25,32.286,32.31,-999,9,10.3,314,2007.4,6,2191.2,6,7.9488,7.875,6,-999,0.3,0.1,2.8,2
33HH20190522,HB1902,Niskin,1061910,106,19,10,2019,6,2,10:30:00,153.4375,42.37,-67.0583,334,11,11,-999,-999,9.21,-999,32.32,-999,9,10.3,315,-999,9,-999,9,-999,-999,9,-999,0.3,0,1.3,2
33HH20190522,HB1902,Niskin,1061909,106,19,9,2019,6,2,10:30:00,153.4375,42.37,-67.0583,334,20,20,-999,-999,8.06,-999,32.36,-999,9,10.4,318,-999,9,-999,9,-999,-999,9,-999,0.3,0,0.7,2
33HH20190522,HB1902,Niskin,1061907,106,19,7,2019,6,2,10:30:00,153.4375,42.37,-67.0583,334,25,25,-999,-999,7.88,-999,32.38,-999,9,10.3,313,-999,9,-999,9,-999,-999,9,-999,1,0.2,2.2,2
33HH20190522,HB1902,Niskin,1061906,106,19,6,2019,6,2,10:30:00,153.4375,42.37,-67.0583,334,40,40,-999,-999,6.8,-999,32.61,-999,9,9.6,293,-999,9,-999,9,-999,-999,9,-999,6.2,0.6,2.1,2
33HH20190522,HB1902,Niskin,1061905,106,19,5,2019,6,2,10:30:00,153.4375,42.37,-67.0583,334,49,49,-999,-999,6.46,-999,32.92,-999,9,9,275,-999,9,-999,9,-999,-999,9,-999,9.8,0.2,2.8,2
33HH20190522,HB1902,Niskin,1061904,106,19,4,2019,6,2,10:30:00,153.4375,42.37,-67.0583,334,97,98,-999,-999,7.83,-999,33.83,-999,9,7.6,232,-999,9,-999,9,-999,-999,9,-999,15,0,2.6,2
33HH20190522,HB1902,Niskin,1061903,106,19,3,2019,6,2,10:30:00,153.4375,42.37,-67.0583,334,101,102,-999,-999,-999,-999,-999,-999,9,-999,222,-999,9,-999,9,-999,-999,9,-999,16.5,0,2.2,2
33HH20190522,HB1902,Niskin,1061902,106,19,2,2019,6,2,10:30:00,153.4375,42.37,-67.0583,334,151,152,-999,-999,10.09,-999,34.9,-999,9,6,184,-999,9,-999,9,-999,-999,9,-999,21,0,2.3,2
33HH20190522,HB1902,Niskin,1061901,106,19,1,2019,6,2,10:30:00,153.4375,42.37,-67.0583,334,200,202,9.31,9.65,-999,32.286,-999,-999,9,-999,167,-999,9,-999,9,-999,-999,9,-999,23.4,0.1,2.5,2
33HH20190522,HB1902,Flow-through,1070000,107,0,0,2019,6,2,14:01:00,153.584,42.6983,-67.7033,-999,3,-999,9.13,9.47,9.13,32.323,32.323,-999,9,-999,-999,1994.3,2,2182.6,2,7.9626,7.8886,2,-999,-999,-999,-999,9
33HH20190522,HB1902,Niskin,1072011,107,20,11,2019,6,2,14:07:00,153.5882,42.6983,-67.7033,192,3,3,9.12,9.46,9.07,32.322,32.34,-999,9,10.4,317,1995,2,2181.2,2,7.9655,7.8914,2,-999,0,0,0.2,2
33HH20190522,HB1902,Niskin,1072010,107,20,10,2019,6,2,14:07:00,153.5882,42.6983,-67.7033,192,11,11,-999,-999,8.96,-999,32.34,-999,9,10.5,320,-999,9,-999,9,-999,-999,9,-999,1.1,0.2,2.5,2
33HH20190522,HB1902,Niskin,1072009,107,20,9,2019,6,2,14:07:00,153.5882,42.6983,-67.7033,192,20,20,-999,-999,8.04,-999,32.38,-999,9,10.5,319,-999,9,-999,9,-999,-999,9,-999,0.9,0,1.9,2
33HH20190522,HB1902,Niskin,1072007,107,20,7,2019,6,2,14:07:00,153.5882,42.6983,-67.7033,192,26,26,-999,-999,7.61,-999,32.4,-999,9,10.2,311,-999,9,-999,9,-999,-999,9,-999,1.1,0.2,2.1,2
33HH20190522,HB1902,Niskin,1072006,107,20,6,2019,6,2,14:07:00,153.5882,42.6983,-67.7033,192,41,41,-999,-999,6.06,-999,32.58,-999,9,9.8,298,-999,9,-999,9,-999,-999,9,-999,4.7,1.1,1.6,2
33HH20190522,HB1902,Niskin,1072005,107,20,5,2019,6,2,14:07:00,153.5882,42.6983,-67.7033,192,51,51,-999,-999,5.82,-999,32.67,-999,9,9.6,292,-999,9,-999,9,-999,-999,9,-999,6.2,0.8,1.7,2
33HH20190522,HB1902,Niskin,1072004,107,20,4,2019,6,2,14:07:00,153.5882,42.6983,-67.7033,192,90,91,-999,-999,6.84,-999,33.38,-999,9,8.1,247,2119.3,2,2239.7,2,7.7617,7.6909,2,-999,2.6,0,2.3,2
33HH20190522,HB1902,Niskin,1072003,107,20,3,2019,6,2,14:07:00,153.5882,42.6983,-67.7033,192,152,153,-999,-999,8.85,-999,34.38,-999,9,6.6,200,-999,9,-999,9,-999,-999,9,-999,3.6,0,2.2,2
33HH20190522,HB1902,Niskin,1072001,107,20,1,2019,6,2,14:07:00,153.5882,42.6983,-67.7033,192,189,191,9.09,9.43,9.08,32.323,34.52,-999,9,6.2,190,2161.7,2,2290.9,2,7.7698,7.6987,2,-999,3.9,0.1,1.7,2
33HH20190522,HB1902,Niskin,1092112,109,21,12,2019,6,2,20:23:00,153.8493,43.4133,-67.7117,250,3,3,9.44,9.75,9.27,32.265,32.28,-999,9,11.2,343,1990.6,2,2185.4,2,7.9846,7.9103,2,-999,0.3,0.1,1,2
33HH20190522,HB1902,Niskin,1092110,109,21,10,2019,6,2,20:23:00,153.8493,43.4133,-67.7117,250,13,13,-999,-999,8.48,-999,32.28,-999,9,11.4,349,-999,9,-999,9,-999,-999,9,-999,1.8,0,1.2,2
33HH20190522,HB1902,Niskin,1092109,109,21,9,2019,6,2,20:23:00,153.8493,43.4133,-67.7117,250,20,20,-999,-999,7.87,-999,32.29,-999,9,11,335,-999,9,-999,9,-999,-999,9,-999,2.2,0.4,1.5,2
33HH20190522,HB1902,Niskin,1092108,109,21,8,2019,6,2,20:23:00,153.8493,43.4133,-67.7117,250,32,32,-999,-999,7.22,-999,32.34,-999,9,10.1,309,-999,9,-999,9,-999,-999,9,-999,5,0.5,1.1,2
33HH20190522,HB1902,Niskin,1092107,109,21,7,2019,6,2,20:23:00,153.8493,43.4133,-67.7117,250,42,42,-999,-999,6.3,-999,32.52,-999,9,9.7,295,-999,9,-999,9,-999,-999,9,-999,6.2,0.7,1.1,2
33HH20190522,HB1902,Niskin,1092106,109,21,6,2019,6,2,20:23:00,153.8493,43.4133,-67.7117,250,52,52,-999,-999,6.15,-999,32.82,-999,9,9.2,279,-999,9,-999,9,-999,-999,9,-999,8.6,0.2,1.4,2
33HH20190522,HB1902,Niskin,1092105,109,21,5,2019,6,2,20:23:00,153.8493,43.4133,-67.7117,250,100,101,-999,-999,7.05,-999,33.45,-999,9,7.6,232,-999,9,-999,9,-999,-999,9,-999,7.8,0.3,1.8,2
33HH20190522,HB1902,Niskin,1092104,109,21,4,2019,6,2,20:23:00,153.8493,43.4133,-67.7117,250,124,125,-999,-999,7.48,-999,33.61,-999,9,7.2,219,2144.4,2,2250.1,2,7.7241,7.6541,2,-999,13,0.2,0.9,2
33HH20190522,HB1902,Niskin,1092103,109,21,3,2019,6,2,20:23:00,153.8493,43.4133,-67.7117,250,150,151,-999,-999,7.83,-999,33.82,-999,9,7.2,219,-999,9,-999,9,-999,-999,9,-999,9.4,0.2,1.3,2
33HH20190522,HB1902,Niskin,1092102,109,21,2,2019,6,2,20:23:00,153.8493,43.4133,-67.7117,250,199,201,-999,-999,8.84,-999,34.21,-999,9,6.1,186,-999,9,-999,9,-999,-999,9,-999,14.4,0.5,0.9,2
33HH20190522,HB1902,Niskin,1092101,109,21,1,2019,6,2,20:23:00,153.8493,43.4133,-67.7117,250,246,248,9.4,9.72,8.68,32.264,34.25,-999,9,6.2,190,2163.2,2,2281.3,2,7.7382,7.6678,2,-999,11.7,0.1,1.3,2
33HH20190522,HB1902,Niskin,1132211,113,22,11,2019,6,3,5:34:00,154.2319,44.4767,-67.2233,96,3,3,6.28,6.62,6.21,31.807,31.83,-999,9,9.8,297,2048.4,2,2165,2,7.7701,7.6993,2,-999,7.3,0.2,1.6,2
33HH20190522,HB1902,Niskin,1132208,113,22,8,2019,6,3,5:34:00,154.2319,44.4767,-67.2233,96,20,20,-999,-999,6.2,-999,31.84,-999,9,9.7,297,-999,9,-999,9,-999,-999,9,-999,14.8,0.1,0.5,2
33HH20190522,HB1902,Niskin,1132207,113,22,7,2019,6,3,5:34:00,154.2319,44.4767,-67.2233,96,31,31,-999,-999,6.17,-999,31.85,-999,9,9.7,296,-999,9,-999,9,-999,-999,9,-999,5.8,0.1,1.3,2
33HH20190522,HB1902,Niskin,1132205,113,22,5,2019,6,3,5:34:00,154.2319,44.4767,-67.2233,96,41,41,-999,-999,6.13,-999,31.86,-999,9,9.7,295,-999,9,-999,9,-999,-999,9,-999,8.4,0.2,1.1,2
33HH20190522,HB1902,Niskin,1132203,113,22,3,2019,6,3,5:34:00,154.2319,44.4767,-67.2233,96,49,49,-999,-999,6.13,-999,31.86,-999,9,9.7,295,2051,2,2165.9,2,7.7685,7.6978,2,-999,1.8,0.1,0.5,2
33HH20190522,HB1902,Niskin,1132201,113,22,1,2019,6,3,5:34:00,154.2319,44.4767,-67.2233,96,91,92,6.29,6.62,6.09,31.81,31.87,-999,9,9.7,295,2051.8,2,2166.9,2,7.7675,7.6968,2,-999,0.1,0.3,1.6,2
33HH20190522,HB1902,Flow-through,1130000,113,0,0,2019,6,3,5:48:00,154.2417,44.4783,-67.2233,-999,3,-999,6.24,6.59,6.26,31.823,31.823,-999,9,-999,-999,2048.4,2,2163.7,2,7.7657,7.695,2,-999,-999,-999,-999,9
33HH20190522,HB1902,Niskin,1142312,114,23,12,2019,6,3,8:10:00,154.3403,44.1967,-67.7,150,3,3,7.77,8.1,7.72,32.147,32.17,-999,9,10.3,314,2033.3,2,2187.8,2,7.8735,7.8008,2,-999,2.9,0.1,1.4,2
33HH20190522,HB1902,Niskin,1142307,114,23,7,2019,6,3,8:10:00,154.3403,44.1967,-67.7,150,20,20,-999,-999,6.82,-999,32.17,-999,9,10,305,-999,9,-999,9,-999,-999,9,-999,-999,0.2,1,2
33HH20190522,HB1902,Niskin,1142306,114,23,6,2019,6,3,8:10:00,154.3403,44.1967,-67.7,150,31,31,-999,-999,6.62,-999,32.19,-999,9,9.9,301,-999,9,-999,9,-999,-999,9,-999,14.1,0.4,1.4,2
33HH20190522,HB1902,Niskin,1142305,114,23,5,2019,6,3,8:10:00,154.3403,44.1967,-67.7,150,40,40,-999,-999,6.44,-999,32.24,-999,9,9.7,297,-999,9,-999,9,-999,-999,9,-999,2.5,0.5,1,2
33HH20190522,HB1902,Niskin,1142304,114,23,4,2019,6,3,8:10:00,154.3403,44.1967,-67.7,150,51,51,-999,-999,6.36,-999,32.31,-999,9,9.6,293,-999,9,-999,9,-999,-999,9,-999,15.1,0.5,0.5,2
33HH20190522,HB1902,Niskin,1142303,114,23,3,2019,6,3,8:10:00,154.3403,44.1967,-67.7,150,71,72,-999,-999,6.56,-999,32.65,-999,9,9.3,283,2076.1,6,2209.3,6,7.8052,7.7336,6,-999,4.3,0.5,2.1,2
33HH20190522,HB1902,Niskin,1142302,114,23,2,2019,6,3,8:10:00,154.3403,44.1967,-67.7,150,100,101,-999,-999,6.63,-999,32.78,-999,9,8.8,270,-999,9,-999,9,-999,-999,9,-999,4.7,0.2,1.8,2
33HH20190522,HB1902,Niskin,1142301,114,23,1,2019,6,3,8:10:00,154.3403,44.1967,-67.7,150,140,141,7.76,8.11,7.08,32.146,33.24,-999,9,8,243,2116.2,2,2235.2,2,7.7555,7.6848,2,-999,8.3,0.2,1.2,2
33HH20190522,HB1902,Niskin,1172412,117,24,12,2019,6,3,15:17:00,154.6368,43.7683,-68.6683,118,3,3,7.84,8.15,7.72,31.752,31.79,-999,9,10.2,312,2029.5,2,2158.4,2,7.8226,7.7508,2,-999,1.4,-999,2.1,2
33HH20190522,HB1902,Niskin,1172409,117,24,9,2019,6,3,15:17:00,154.6368,43.7683,-68.6683,118,13,13,-999,-999,6.79,-999,31.91,-999,9,10,305,-999,9,-999,9,-999,-999,9,-999,2,0.2,1.4,2
33HH20190522,HB1902,Niskin,1172406,117,24,6,2019,6,3,15:17:00,154.6368,43.7683,-68.6683,118,20,20,-999,-999,6.62,-999,31.95,-999,9,9.9,303,-999,9,-999,9,-999,-999,9,-999,1.9,0.1,1.8,2
33HH20190522,HB1902,Niskin,1172405,117,24,5,2019,6,3,15:17:00,154.6368,43.7683,-68.6683,118,30,30,-999,-999,6.3,-999,32.04,-999,9,9.7,294,-999,9,-999,9,-999,-999,9,-999,2.2,0.7,1.1,2
33HH20190522,HB1902,Niskin,1172404,117,24,4,2019,6,3,15:17:00,154.6368,43.7683,-68.6683,118,41,41,-999,-999,6.18,-999,32.07,-999,9,9.5,290,-999,9,-999,9,-999,-999,9,-999,-999,0.2,-999,2
33HH20190522,HB1902,Niskin,1172403,117,24,3,2019,6,3,15:17:00,154.6368,43.7683,-68.6683,118,55,55,-999,-999,6.18,-999,32.19,-999,9,9.3,285,2067.7,2,2180.9,2,7.7697,7.6989,2,-999,2.6,0.2,1.2,2
33HH20190522,HB1902,Niskin,1172402,117,24,2,2019,6,3,15:17:00,154.6368,43.7683,-68.6683,118,100,101,-999,-999,6.47,-999,32.67,-999,9,8.8,268,-999,9,-999,9,-999,-999,9,-999,2.9,0.2,1.7,2
33HH20190522,HB1902,Niskin,1172401,117,24,1,2019,6,3,15:17:00,154.6368,43.7683,-68.6683,118,109,110,7.82,8.14,6.74,31.756,33,-999,9,8.3,253,2109.2,2,2223.3,2,7.7505,7.68,2,-999,13.1,0.2,3.7,2
33HH20190522,HB1902,Flow-through,1170000,117,0,0,2019,6,3,15:47:00,154.6576,43.7683,-68.6683,-999,3,-999,7.71,8.11,7.8,31.681,31.711,-999,9,-999,-999,2029.7,2,2157.7,2,7.8203,7.7486,2,-999,-999,-999,-999,9
33HH20190522,HB1902,Niskin,1232512,123,25,12,2019,6,4,4:05:00,155.1701,42.9933,-70.43,105,3,3,10.54,10.93,10.31,29.791,29.99,-999,9,10.6,322,1868.6,6,2030.4,6,7.9517,7.8781,6,-999,1.2,0.1,2.2,2
33HH20190522,HB1902,Niskin,1232506,123,25,6,2019,6,4,4:05:00,155.1701,42.9933,-70.43,105,12,12,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,-999,9,-999,-999,9,-999,1.8,0.1,1.3,2
33HH20190522,HB1902,Niskin,1232505,123,25,5,2019,6,4,4:05:00,155.1701,42.9933,-70.43,105,21,21,-999,-999,5.77,-999,31.78,-999,9,10.3,314,-999,9,-999,9,-999,-999,9,-999,9.1,0.4,3,2
33HH20190522,HB1902,Niskin,1232504,123,25,4,2019,6,4,4:05:00,155.1701,42.9933,-70.43,105,30,30,-999,-999,6.2,-999,31.97,-999,9,9.8,300,-999,9,-999,9,-999,-999,9,-999,9.8,0.4,2.3,2
33HH20190522,HB1902,Niskin,1232503,123,25,3,2019,6,4,4:05:00,155.1701,42.9933,-70.43,105,41,41,-999,-999,5.65,-999,32,-999,9,9.9,303,-999,9,-999,9,-999,-999,9,-999,10.3,0.5,2,2
33HH20190522,HB1902,Niskin,1232502,123,25,2,2019,6,4,4:05:00,155.1701,42.9933,-70.43,105,51,51,-999,-999,5.34,-999,32.08,-999,9,9.8,300,2061.2,2,2171.9,2,7.7624,7.6917,2,-999,3.4,0.4,1.7,2
33HH20190522,HB1902,Niskin,1232501,123,25,1,2019,6,4,4:05:00,155.1701,42.9933,-70.43,105,100,101,10.49,10.87,4.87,29.869,32.4,-999,9,9.5,291,2084.1,2,2187.9,2,7.7486,7.6782,2,-999,7.5,0.2,1.5,2
33HH20190522,HB1902,Flow-through,1230000,123,0,0,2019,6,4,4:14:00,155.1764,42.9933,-70.43,-999,3,-999,10.58,10.92,10.53,29.812,29.812,-999,9,-999,-999,1871.7,2,2033.4,2,7.9481,7.8745,2,-999,-999,-999,-999,9
33HH20190522,HB1902,Flow-through,1080000,108,0,0,2019,6,4,16:25:00,155.684,42.2279,-69.0174,-999,3,-999,11.17,11.47,11.16,32.335,32.335,-999,9,-999,-999,1998.9,2,2192.1,2,7.9688,7.8948,2,-999,-999,-999,-999,9
33HH20190522,HB1902,Niskin,1322612,132,26,12,2019,6,5,5:40:00,156.2361,42.4883,-69.67,261,3,3,11.11,11.43,11.04,32.049,32.06,-999,9,10,303,1985.5,2,2176.9,2,7.973,7.8989,2,-999,-999,0.2,0.9,2
33HH20190522,HB1902,Niskin,1322610,132,26,10,2019,6,5,5:40:00,156.2361,42.4883,-69.67,261,10,10,-999,-999,10.78,-999,32.03,-999,9,10.1,306,-999,9,-999,9,-999,-999,9,-999,9.9,1.2,0.6,2
33HH20190522,HB1902,Niskin,1322609,132,26,9,2019,6,5,5:40:00,156.2361,42.4883,-69.67,261,21,21,-999,-999,7.2,-999,32.32,-999,9,10.7,325,-999,9,-999,9,-999,-999,9,-999,8.4,1.9,0.8,2
33HH20190522,HB1902,Niskin,1322608,132,26,8,2019,6,5,5:40:00,156.2361,42.4883,-69.67,261,23,23,-999,-999,6.82,-999,32.33,-999,9,10.5,320,-999,9,-999,9,-999,-999,9,-999,6.8,0.9,1,2
33HH20190522,HB1902,Niskin,1322607,132,26,7,2019,6,5,5:40:00,156.2361,42.4883,-69.67,261,31,31,-999,-999,5.64,-999,32.47,-999,9,9.9,301,-999,9,-999,9,-999,-999,9,-999,11.1,0.9,0.9,2
33HH20190522,HB1902,Niskin,1322606,132,26,6,2019,6,5,5:40:00,156.2361,42.4883,-69.67,261,40,40,-999,-999,5.02,-999,32.5,-999,9,9.6,293,-999,9,-999,9,-999,-999,9,-999,1.6,0.3,0.8,2
33HH20190522,HB1902,Niskin,1322605,132,26,5,2019,6,5,5:40:00,156.2361,42.4883,-69.67,261,51,51,-999,-999,5.19,-999,32.6,-999,9,9.7,294,-999,9,-999,9,-999,-999,9,-999,12.1,1.9,0.7,2
33HH20190522,HB1902,Niskin,1322604,132,26,4,2019,6,5,5:40:00,156.2361,42.4883,-69.67,261,100,101,-999,-999,5.71,-999,32.98,-999,9,8.8,268,-999,9,-999,9,-999,-999,9,-999,11.3,1.5,1.7,2
33HH20190522,HB1902,Niskin,1322603,132,26,3,2019,6,5,5:40:00,156.2361,42.4883,-69.67,261,151,152,-999,-999,6.83,-999,33.46,-999,9,7.9,241,2130.5,2,2238.3,2,7.7302,7.66,2,-999,14.1,0.1,1.3,2
33HH20190522,HB1902,Niskin,1322602,132,26,2,2019,6,5,5:40:00,156.2361,42.4883,-69.67,261,200,202,-999,-999,7.46,-999,33.74,-999,9,7.1,217,-999,9,-999,9,-999,-999,9,-999,16.1,0.3,2.4,2
33HH20190522,HB1902,Niskin,1322601,132,26,1,2019,6,5,5:40:00,156.2361,42.4883,-69.67,261,256,258,11.1,11.43,8.16,32.049,34.1,-999,9,6.3,191,2166.9,2,2268.4,2,7.7105,7.6407,2,-999,2.6,0.2,1,2
33HH20190522,HB1902,Flow-through,1320000,132,0,0,2019,6,5,5:54:00,156.2458,42.49,-69.6717,-999,3,-999,11.08,11.4,11.08,32.038,32.038,-999,9,-999,-999,1985.7,2,2175.2,2,7.9675,7.8935,2,-999,-999,-999,-999,9
33HH20190522,HB1902,Niskin,1352712,135,27,12,2019,6,5,12:11:00,156.5076,42.4217,-70.5933,87,3,3,12.6,12.91,12.56,29.949,29.98,-999,9,9.8,300,1851.4,2,2045.4,2,8.0163,7.9419,2,-999,3.7,0.2,0.9,2
33HH20190522,HB1902,Niskin,1352710,135,27,10,2019,6,5,12:11:00,156.5076,42.4217,-70.5933,87,11,11,-999,-999,10.86,-999,30.23,-999,9,10.4,318,-999,9,-999,9,-999,-999,9,-999,3.7,0.1,1.3,2
33HH20190522,HB1902,Niskin,1352709,135,27,9,2019,6,5,12:11:00,156.5076,42.4217,-70.5933,87,21,21,-999,-999,7.69,-999,30.96,-999,9,10.5,320,-999,9,-999,9,-999,-999,9,-999,5.6,0.3,1,2
33HH20190522,HB1902,Niskin,1352706,135,27,6,2019,6,5,12:11:00,156.5076,42.4217,-70.5933,87,24,24,-999,-999,7.55,-999,31.06,-999,9,10.4,317,-999,9,-999,9,-999,-999,9,-999,5.1,0.3,1.2,2
33HH20190522,HB1902,Niskin,1352705,135,27,5,2019,6,5,12:11:00,156.5076,42.4217,-70.5933,87,31,31,-999,-999,6.16,-999,31.65,-999,9,10,305,-999,9,-999,9,-999,-999,9,-999,10.9,0,1.6,2
33HH20190522,HB1902,Niskin,1352703,135,27,3,2019,6,5,12:11:00,156.5076,42.4217,-70.5933,87,44,44,-999,-999,5.98,-999,32.05,-999,9,10.1,307,2053.3,2,2174.9,2,7.7935,7.7223,2,-999,10.3,0.7,1.7,2
33HH20190522,HB1902,Niskin,1352702,135,27,2,2019,6,5,12:11:00,156.5076,42.4217,-70.5933,87,51,51,-999,-999,4.97,-999,32.05,-999,9,9.3,284,-999,9,-999,9,-999,-999,9,-999,11.7,1.2,1.7,2
33HH20190522,HB1902,Niskin,1352701,135,27,1,2019,6,5,12:11:00,156.5076,42.4217,-70.5933,87,81,82,12.61,12.93,4.32,29.953,32.37,-999,9,8.4,257,2112.6,6,2191.4,6,7.6544,7.5863,6,-999,11.6,2.1,1.6,2
33HH20190522,HB1902,Flow-through,1370000,137,0,0,2019,6,5,16:12:00,156.675,42.3483,-70.455,-999,3,-999,12.23,12.53,11.9,30.18,30.368,-999,9,-999,-999,1870.3,2,2064.9,2,8.0156,7.9411,2,-999,-999,-999,-999,9
33HH20190522,HB1902,Niskin,1372812,137,28,12,2019,6,5,16:18:00,156.6792,42.3483,-70.455,88,3,3,12.3,12.58,11.9,30.191,30.37,-999,9,10.3,315,1874.8,2,2068.4,2,8.017,7.9425,2,-999,0.2,0.1,1,2
33HH20190522,HB1902,Niskin,1372809,137,28,9,2019,6,5,16:18:00,156.6792,42.3483,-70.455,88,11,11,-999,-999,9.02,-999,31.25,-999,9,11.4,349,-999,9,-999,9,-999,-999,9,-999,0.5,0.1,0.4,2
33HH20190522,HB1902,Niskin,1372808,137,28,8,2019,6,5,16:18:00,156.6792,42.3483,-70.455,88,17,17,-999,-999,7.6,-999,31.65,-999,9,11.2,343,-999,9,-999,9,-999,-999,9,-999,1.5,0.1,1.2,2
33HH20190522,HB1902,Niskin,1372806,137,28,6,2019,6,5,16:18:00,156.6792,42.3483,-70.455,88,21,21,-999,-999,7.17,-999,31.77,-999,9,10.7,327,-999,9,-999,9,-999,-999,9,-999,1.2,0.5,0.1,2
33HH20190522,HB1902,Niskin,1372805,137,28,5,2019,6,5,16:18:00,156.6792,42.3483,-70.455,88,31,31,-999,-999,6.06,-999,32.06,-999,9,10,306,-999,9,-999,9,-999,-999,9,-999,4.7,0.8,1.1,2
33HH20190522,HB1902,Niskin,1372803,137,28,3,2019,6,5,16:18:00,156.6792,42.3483,-70.455,88,44,44,-999,-999,4.76,-999,32.2,-999,9,9.4,285,2081.9,2,2180,2,7.7212,7.6515,2,-999,1.5,1.5,4.1,2
33HH20190522,HB1902,Niskin,1372802,137,28,2,2019,6,5,16:18:00,156.6792,42.3483,-70.455,88,51,51,-999,-999,4.64,-999,32.23,-999,9,9.3,284,-999,9,-999,9,-999,-999,9,-999,1.8,1.3,0.1,2
